FJX_scat-geo.dat v7.5A RRTMG S27 w/ 17:18 = 485nm for GEOMIP, fixed 220K, 75wt%, width=1.25
  15  from Tilmes et al specs for GeoMIP, uses same wavel, nr, ni as FJX_scat-ssa.dat
bin  wavel  nr     ni      Q       pi0      P1    P2    P3    P4    P5    P6    P7
SSA-GeoM:   Reff    Geff    dens     T(K)     wt%   (15 wavels 0.02 to 5.0 microns)
  SSA-GeoM  0.0200  0.0011  1.7463   220.0    75.0
17  0.4290  1.4450 0.0E+00 1.44223 1.00000 1.980 1.845 1.123 0.562 0.204 0.069 0.018
18  0.6308  1.4380 1.9E-08 0.52753 1.00000 1.485 1.065 0.404 0.119 0.024 0.004 0.001
19  0.9733  1.4310 1.4E-06 0.13362 0.99997 0.709 0.618 0.142 0.019 0.002 0.000 0.000
20  1.2695  1.4240 8.2E-06 0.05027 0.99971 0.418 0.541 0.082 0.007 0.000 0.000 0.000
21  1.4475  1.4390 8.8E-05 0.03286 0.99595 0.325 0.524 0.063 0.004 0.000 0.000 0.000
22  1.7668  1.4310 4.9E-04 0.01516 0.96156 0.219 0.511 0.043 0.002 0.000 0.000 0.000
23  2.0394  1.4190 1.3E-03 0.00917 0.85684 0.164 0.506 0.032 0.001 0.000 0.000 0.000
24  2.3091  1.3980 2.2E-03 0.00627 0.69647 0.127 0.504 0.025 0.001 0.000 0.000 0.000
25  2.7483  1.3300 4.4E-02 0.03450 0.04558 0.087 0.502 0.018 0.000 0.000 0.000 0.000
26  3.4040  1.3620 1.8E-01 0.10447 0.00932 0.058 0.501 0.012 0.000 0.000 0.000 0.000
27  5.3615  1.4150 2.2E-01 0.07812 0.00270 0.024 0.500 0.005 0.000 0.000 0.000 0.000
  SSA-GeoM  0.2000  0.1082  1.7463   220.0    75.0
 5  0.2020  1.5120 0.0E+00 2.80965 1.00000 1.881 2.578 2.345 2.610 2.460 2.474 2.373
 6  0.2081  1.5120 0.0E+00 2.90248 1.00000 1.907 2.606 2.399 2.629 2.472 2.437 2.307
 7  0.2111  1.5120 0.0E+00 2.94991 1.00000 1.920 2.621 2.427 2.640 2.479 2.421 2.275
 8  0.2140  1.5120 0.0E+00 2.99380 1.00000 1.932 2.635 2.453 2.651 2.486 2.405 2.244
 9  0.2618  1.4790 0.0E+00 3.68771 1.00000 2.192 2.950 2.979 2.915 2.612 2.170 1.744
10  0.2670  1.4760 0.0E+00 3.71779 1.00000 2.209 2.966 3.002 2.914 2.589 2.122 1.675
11  0.2770  1.4710 0.0E+00 3.75012 1.00000 2.234 2.987 3.027 2.893 2.527 2.018 1.539
12  0.2946  1.4630 0.0E+00 3.73764 1.00000 2.265 3.002 3.030 2.816 2.379 1.815 1.302
13  0.3032  1.4590 0.0E+00 3.70329 1.00000 2.277 3.002 3.018 2.765 2.295 1.713 1.191
14  0.3100  1.4570 0.0E+00 3.66959 1.00000 2.282 2.995 2.998 2.716 2.222 1.629 1.105
15  0.3164  1.4570 0.0E+00 3.63976 1.00000 2.282 2.982 2.968 2.660 2.146 1.548 1.027
16  0.3332  1.4570 0.0E+00 3.54383 1.00000 2.279 2.941 2.881 2.506 1.947 1.345 0.840
17  0.4290  1.4450 0.0E+00 2.68127 1.00000 2.220 2.616 2.259 1.625 0.977 0.529 0.234
18  0.6308  1.4380 1.9E-08 1.31399 1.00000 1.958 1.784 1.046 0.506 0.176 0.056 0.014
19  0.9733  1.4310 1.4E-06 0.40861 0.99999 1.336 0.945 0.332 0.086 0.016 0.002 0.000
20  1.2695  1.4240 8.2E-06 0.17480 0.99986 0.842 0.668 0.174 0.028 0.003 0.000 0.000
21  1.4475  1.4390 8.8E-05 0.12102 0.99823 0.658 0.601 0.130 0.016 0.001 0.000 0.000
22  1.7668  1.4310 4.9E-04 0.05805 0.98424 0.442 0.545 0.086 0.007 0.000 0.000 0.000
23  2.0394  1.4190 1.3E-03 0.03358 0.93970 0.331 0.525 0.065 0.004 0.000 0.000 0.000
24  2.3091  1.3980 2.2E-03 0.02063 0.85987 0.257 0.515 0.051 0.003 0.000 0.000 0.000
25  2.7483  1.3300 4.4E-02 0.05515 0.11576 0.177 0.508 0.037 0.001 0.000 0.000 0.000
26  3.4040  1.3620 1.8E-01 0.15550 0.02562 0.117 0.503 0.024 0.001 0.000 0.000 0.000
